,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,19.04,19.09,18.0,21311.0,18.67,18.312873503456725
1,2019-01-03,18.72,19.09,18.12,32868.0,18.88,18.55745883615972
2,2019-01-04,18.53,19.4,18.43,67011.0,19.15,19.121747846355763
3,2019-01-07,19.3,19.56,19.13,48465.0,19.36,19.375208303796768
4,2019-01-08,19.33,19.5,19.09,19682.0,19.16,19.270934134918186
5,2019-01-09,19.19,19.36,19.05,62549.0,19.09,19.228683784800467
6,2019-01-10,19.18,19.42,19.11,15759.0,19.23,19.294529147733904
7,2019-01-11,19.2,19.4,19.08,19869.0,19.2,19.250849803198733
8,2019-01-14,19.15,19.59,18.65,26242.0,19.37,19.106812461341864
9,2019-01-15,19.38,19.38,18.86,32066.0,19.2,18.998467820537204
10,2019-01-16,19.13,20.38,19.1,92489.0,20.24,20.06725643714163
11,2019-01-17,20.2,21.65,20.08,107432.0,20.91,21.225469930355445
12,2019-01-18,20.35,20.56,19.95,118855.0,20.51,20.258286071043262
13,2019-01-21,20.4,20.54,20.1,78772.0,20.5,20.305718572034472
14,2019-01-22,20.55,20.55,19.93,45851.0,20.11,20.10005106662799
15,2019-01-23,20.05,20.39,20.02,36949.0,20.07,20.27718547582625
16,2019-01-24,20.2,20.4,19.94,56034.0,20.09,20.16682203708666
17,2019-01-25,20.09,20.95,19.94,70202.0,20.7,20.634868404986992
18,2019-01-28,20.73,20.98,20.03,78014.0,20.29,20.4253872908341
19,2019-01-29,20.09,20.44,19.7,86751.0,19.9,20.091756316017293
20,2019-01-30,19.9,20.62,19.84,86442.0,20.07,20.416313455976695
21,2019-01-31,19.93,20.02,19.42,65442.0,19.58,19.63996398524714
22,2019-02-01,19.68,20.1,19.54,33180.0,20.1,19.88567812908333
23,2019-02-11,20.12,21.15,20.07,63607.0,21.03,20.859710944231384
24,2019-02-12,21.16,21.4,20.7,84730.0,21.15,21.024729560433112
25,2019-02-13,21.2,21.2,20.55,92451.0,21.02,20.7530268336798
26,2019-02-14,21.0,21.95,20.82,106800.0,21.95,21.608023388089844
27,2019-02-15,21.81,21.81,20.66,148863.0,20.95,21.030504502874702
28,2019-02-18,21.1,21.39,20.81,78003.0,21.34,21.12158338467642
29,2019-02-19,21.27,21.44,20.85,47616.0,21.06,21.09011274267199
30,2019-02-20,21.05,21.58,20.6,72702.0,20.88,21.130569203274753
31,2019-02-21,20.87,21.35,20.55,62842.0,20.74,21.002766656243843
32,2019-02-22,20.63,21.09,20.41,44003.0,20.88,20.810458267299413
33,2019-02-25,20.64,21.28,20.64,117430.0,21.26,21.156007576455295
34,2019-02-26,21.22,21.22,20.41,93013.0,20.51,20.657106990273967
35,2019-02-27,20.52,20.75,19.71,105968.0,20.6,20.137447900754303
36,2019-02-28,21.5,22.66,21.23,219657.0,22.13,22.261874017473442
37,2019-03-01,22.13,22.63,21.75,98962.0,22.5,22.250808925209807
38,2019-03-04,22.47,22.88,22.01,117048.0,22.18,22.475275919221062
39,2019-03-05,22.15,22.18,21.6,102049.0,22.15,21.80038429402588
40,2019-03-06,22.1,22.45,21.77,82110.0,22.38,22.136218498649004
41,2019-03-07,22.25,22.58,21.83,84088.0,21.89,22.206688534987652
42,2019-03-08,21.51,22.44,21.21,88859.0,21.65,22.004085303724093
43,2019-03-11,21.63,22.99,21.6,83102.0,22.99,22.635459919604656
44,2019-03-12,23.08,24.14,22.72,95227.0,23.61,23.625609893396422
45,2019-03-13,23.55,24.35,23.08,58926.0,23.51,23.800428032785433
46,2019-03-14,23.52,24.09,23.22,44770.0,23.41,23.71517219957823
47,2019-03-15,23.7,24.76,23.45,62325.0,24.33,24.30454922706504
48,2019-03-18,24.46,26.34,24.2,91575.0,25.81,25.680069084894622
49,2019-03-19,25.6,26.0,25.1,52665.0,25.63,25.521714052582464
50,2019-03-20,25.4,25.79,24.5,45329.0,25.3,25.020260940819668
51,2019-03-21,25.29,25.38,24.6,46921.0,24.94,24.84144240161191
52,2019-03-22,24.82,25.75,24.72,50004.0,25.66,25.42633878335345
53,2019-03-25,25.16,25.27,24.76,40286.0,24.95,24.933450554998814
54,2019-03-26,24.78,25.4,24.5,40644.0,24.68,25.020381683657416
55,2019-03-27,24.86,26.35,24.86,64128.0,25.9,25.962427546222543
56,2019-03-28,25.7,25.9,25.0,45696.0,25.21,25.323773744761827
57,2019-03-29,25.26,25.99,25.11,53692.0,25.78,25.682366705845318
58,2019-04-01,25.54,26.28,25.12,78995.0,26.1,25.787410208844435
59,2019-04-02,26.22,26.35,25.45,58780.0,25.79,25.746883229891953
60,2019-04-03,25.78,25.78,24.9,62692.0,25.37,25.134222625354035
61,2019-04-04,25.25,25.65,25.0,49843.0,25.4,25.352739246268023
62,2019-04-08,25.3,25.3,22.9,200252.0,23.44,23.63128141861765
63,2019-04-09,23.44,23.67,22.89,156700.0,23.07,23.26611475237901
64,2019-04-10,23.07,23.45,22.7,112825.0,23.0,23.114017298310348
65,2019-04-11,23.07,23.21,22.39,84659.0,22.57,22.69463865420389
66,2019-04-12,22.59,23.34,22.59,107775.0,22.87,23.1758167404692
67,2019-04-15,22.88,23.36,22.48,91020.0,22.5,22.964473997355835
68,2019-04-16,22.46,22.58,21.6,132236.0,22.2,21.968452699808623
69,2019-04-17,22.28,23.03,22.23,106540.0,22.81,22.829791355256535
70,2019-04-18,22.76,23.61,22.56,116153.0,23.45,23.279064696328028
71,2019-04-19,23.36,23.46,23.11,56785.0,23.26,23.25021255258861
72,2019-04-22,23.22,23.37,22.71,54130.0,22.99,22.957435185816273
73,2019-04-23,23.0,24.42,22.97,107956.0,23.9,24.059905215478814
74,2019-04-24,24.0,24.41,23.4,72513.0,24.16,23.87307260107423
75,2019-04-25,23.72,23.89,22.8,129406.0,23.21,23.21631885652901
76,2019-04-26,22.94,23.15,22.22,52086.0,22.39,22.56918294250767
77,2019-04-29,22.39,23.08,22.28,66029.0,22.37,22.828024918554885
78,2019-04-30,22.55,22.96,22.28,42195.0,22.51,22.649871192772437
79,2019-05-06,22.0,22.04,20.3,70163.0,20.66,20.804878166690827
80,2019-05-07,20.74,22.21,20.74,85687.0,22.06,21.853190619131237
81,2019-05-08,21.8,22.41,21.39,72870.0,21.57,21.96666362068786
82,2019-05-09,21.58,21.69,20.73,47119.0,20.88,21.042087370365763
83,2019-05-10,21.04,21.79,20.52,54189.0,21.68,21.222330288535947
84,2019-05-13,21.3,22.08,21.29,38133.0,21.67,21.864830304302238
85,2019-05-14,21.4,21.89,21.17,45610.0,21.4,21.59391586287373
86,2019-05-15,21.5,22.38,21.5,69290.0,22.37,22.16358755328953
87,2019-05-16,22.22,22.9,22.22,65046.0,22.59,22.730457089499673
88,2019-05-17,22.68,23.21,22.22,64038.0,22.37,22.74310180366515
89,2019-05-20,22.02,22.4,21.38,44440.0,22.07,21.831937777136865
90,2019-05-21,21.99,22.26,21.59,56720.0,21.96,21.90176565561384
91,2019-05-22,21.96,22.06,21.57,42161.0,21.93,21.74461280381241
92,2019-05-23,21.8,22.19,21.39,46194.0,21.95,21.788079191293964
93,2019-05-24,21.95,21.95,21.08,45701.0,21.3,21.313954065371995
94,2019-05-27,21.3,21.75,21.03,36029.0,21.57,21.429996355994085
95,2019-05-28,21.5,22.44,21.41,46695.0,22.02,22.12973749942415
96,2019-05-29,21.83,22.37,21.62,33192.0,22.3,22.067005589794054
97,2019-05-30,22.15,22.75,21.85,37037.0,22.72,22.367359747240897
98,2019-05-31,22.36,22.48,21.6,44781.0,21.92,21.8910148241279
99,2019-06-03,21.88,22.55,21.56,45030.0,22.39,22.14023865026988
100,2019-06-04,22.3,22.6,21.92,29997.0,22.32,22.23216215722637
101,2019-06-05,22.38,23.57,21.96,81292.0,23.3,22.97270503590971
102,2019-06-06,23.0,23.42,22.92,39447.0,23.11,23.242230732887098
103,2019-06-10,23.27,23.35,22.45,42682.0,22.8,22.723650098121325
104,2019-06-11,22.8,23.42,22.68,44845.0,23.25,23.165316930617514
105,2019-06-12,23.12,23.18,22.56,40991.0,22.7,22.74710969666444
106,2019-06-13,22.6,22.67,22.12,36373.0,22.43,22.29162284218643
107,2019-06-14,22.45,22.59,21.88,33473.0,22.18,22.127015322662697
108,2019-06-17,22.01,22.39,21.68,43453.0,22.15,22.046499147134462
109,2019-06-18,22.1,22.47,22.1,20088.0,22.43,22.35495514171002
110,2019-06-19,22.7,22.96,22.48,39818.0,22.64,22.723041693220488
111,2019-06-20,22.67,23.4,22.48,49813.0,23.35,23.069375872549912
112,2019-06-21,23.38,23.7,23.12,34518.0,23.3,23.413282826330715
113,2019-06-24,23.12,24.74,22.85,88109.0,24.47,24.142203013430315
114,2019-06-25,24.15,24.29,23.76,61090.0,24.05,23.968183308057107
115,2019-06-26,24.05,25.01,23.9,76927.0,24.72,24.660260461650306
116,2019-06-27,24.74,25.56,24.66,82000.0,25.1,25.297935329653342
117,2019-06-28,24.96,25.77,24.88,56509.0,25.25,25.495130559147526
118,2019-07-01,25.7,27.65,25.7,97987.0,27.35,27.16051947633323
119,2019-07-02,27.2,27.2,26.18,76549.0,26.7,26.45600244109743
120,2019-07-03,26.47,27.11,25.68,82367.0,26.18,26.373520072066096
121,2019-07-04,26.26,26.3,25.52,57579.0,25.83,25.74107523847292
122,2019-07-05,26.08,26.78,25.75,50428.0,26.6,26.344903456065417
123,2019-07-08,26.58,26.58,24.88,70718.0,25.26,25.34086509767309
124,2019-07-09,25.27,25.71,25.01,42978.0,25.49,25.391136510706307
125,2019-07-10,25.85,26.0,25.11,25823.0,25.2,25.395707395512204
126,2019-07-11,25.57,25.94,25.4,32216.0,25.72,25.697395331717964
127,2019-07-12,25.57,26.06,24.9,38896.0,25.61,25.427210919353403
128,2019-07-15,25.65,26.68,25.06,47551.0,26.4,25.970661137649564
129,2019-07-16,26.18,26.5,25.3,46179.0,25.58,25.760843167508188
130,2019-07-17,25.67,25.96,25.32,21517.0,25.65,25.600858394025156
131,2019-07-18,25.55,25.9,25.31,14854.0,25.86,25.60179286350393
132,2019-07-19,25.84,26.49,25.66,29001.0,26.24,26.165153290183902
133,2019-07-22,26.35,26.93,25.7,23787.0,25.87,26.277307142305002
134,2019-07-23,25.68,26.86,25.68,31418.0,26.5,26.530971823538454
135,2019-07-24,26.48,27.27,26.15,31172.0,27.05,26.79930478105931
136,2019-07-25,27.08,27.78,26.6,25145.0,27.44,27.21822322650713
137,2019-07-26,27.35,27.4,26.91,16154.0,27.13,27.028983974525826
138,2019-07-29,27.2,28.1,27.15,27179.0,28.0,27.799625256748012
139,2019-07-30,28.06,28.36,27.3,47857.0,27.73,27.708089931180304
140,2019-07-31,27.12,27.34,26.37,37105.0,26.59,26.71281372843717
141,2019-08-01,26.45,26.67,25.6,37488.0,26.02,25.972566159165886
142,2019-08-02,25.69,25.92,25.11,28455.0,25.46,25.413267672482267
143,2019-08-05,25.53,26.04,25.24,25931.0,25.47,25.67063626031757
144,2019-08-06,25.2,25.61,24.23,26452.0,25.6,24.77403832691276
145,2019-08-07,25.8,26.26,25.6,17865.0,25.97,25.963382062760875
146,2019-08-08,26.01,26.3,25.52,17239.0,25.65,25.83564935090116
147,2019-08-09,26.0,26.15,24.98,24162.0,25.05,25.340956550469834
148,2019-08-12,25.07,25.35,24.53,34865.0,25.3,24.86508398020174
149,2019-08-13,25.0,25.02,22.77,45803.0,24.07,23.381564820897754
150,2019-08-14,24.36,24.64,23.7,47216.0,23.79,24.077334994260415
151,2019-08-15,23.44,24.95,23.44,39966.0,24.84,24.547893640021602
152,2019-08-16,25.3,26.0,24.29,75526.0,25.49,25.088091815599494
153,2019-08-19,25.56,26.42,25.56,63207.0,26.3,26.192253541042938
154,2019-08-20,26.55,26.55,26.01,37038.0,26.42,26.13386453804288
155,2019-08-21,26.34,26.34,25.85,18390.0,26.0,25.950102258188434
156,2019-08-22,26.0,26.15,25.79,17964.0,25.82,25.92554564789969
157,2019-08-23,26.01,26.99,25.9,41131.0,26.95,26.637254555307
158,2019-08-26,26.15,26.81,26.15,29534.0,26.3,26.612589325496337
159,2019-08-27,26.55,26.98,26.09,31540.0,26.78,26.50780914427443
160,2019-08-28,26.9,26.9,25.88,33474.0,25.97,26.132153227809802
161,2019-08-29,25.97,26.11,25.3,37871.0,25.8,25.565671925822116
162,2019-08-30,24.51,25.18,24.15,120027.0,24.24,24.77597243814414
163,2019-09-02,24.2,24.54,23.73,86058.0,24.1,24.122696033363667
164,2019-09-03,24.25,24.35,23.71,53635.0,24.2,23.924974840785897
165,2019-09-04,24.0,24.16,23.72,45981.0,23.96,23.90467285619295
166,2019-09-05,23.97,24.93,23.96,59845.0,24.4,24.67233510220971
167,2019-09-06,24.45,24.77,24.24,39560.0,24.45,24.51906881819023
168,2019-09-09,24.47,24.62,24.02,47326.0,24.34,24.24308363075314
169,2019-09-10,24.34,25.5,24.12,69978.0,25.28,25.042883656197002
170,2019-09-11,25.46,25.48,24.92,30774.0,25.33,25.058583040414813
171,2019-09-12,25.2,25.38,24.63,39577.0,24.92,24.901407174368607
172,2019-09-16,24.6,24.89,24.19,43707.0,24.33,24.50349557051033
173,2019-09-17,24.4,24.5,23.91,31924.0,24.1,24.098296388330734
174,2019-09-18,24.19,25.1,24.0,66051.0,24.95,24.727407974369456
175,2019-09-19,25.0,25.08,24.41,38731.0,24.68,24.612846457170804
176,2019-09-20,24.6,25.78,24.59,67098.0,25.42,25.467716727511675
177,2019-09-23,25.35,25.38,24.68,30898.0,25.11,24.862029702631467
178,2019-09-24,25.19,25.38,24.72,41185.0,25.21,24.97239661812239
179,2019-09-25,25.02,25.94,25.02,41688.0,25.66,25.68610223541834
180,2019-09-26,25.54,25.65,24.78,40883.0,25.18,25.051174435077506
181,2019-09-27,25.04,25.1,24.7,20684.0,24.8,24.809016512943394
182,2019-09-30,24.85,25.66,24.62,49438.0,25.49,25.27249168553025
183,2019-10-08,25.37,26.14,25.31,37913.0,26.03,25.877954112344117
184,2019-10-09,25.79,26.39,25.62,40278.0,26.1,26.091974035141135
185,2019-10-10,26.23,26.57,25.77,36489.0,26.28,26.124911634961876
186,2019-10-11,26.44,26.88,26.19,34199.0,26.32,26.559597348606033
187,2019-10-14,26.52,26.79,26.0,35397.0,26.78,26.317853627350953
188,2019-10-15,26.81,27.85,26.52,53286.0,27.83,27.355507876116565
189,2019-10-16,27.62,28.96,27.13,61283.0,28.66,28.24487041462055
190,2019-10-17,28.66,29.38,28.29,59916.0,28.99,28.907905260261234
191,2019-10-18,31.0,31.89,30.85,42360.0,31.89,31.516177253436055
192,2019-10-21,32.95,34.4,32.16,153345.0,33.2,33.47461108222424
193,2019-10-22,32.7,34.06,32.2,95609.0,33.5,33.335961264922986
194,2019-10-23,33.04,33.8,32.89,50754.0,33.05,33.45803533380244
195,2019-10-24,33.47,33.81,32.25,42880.0,33.03,32.793571308120136
196,2019-10-25,33.0,33.45,32.68,38955.0,33.18,33.05793470197047
197,2019-10-28,32.96,33.48,32.96,40608.0,33.11,33.303307536649655
198,2019-10-29,33.23,35.49,32.7,78954.0,34.72,34.5006083387251
199,2019-10-30,34.3,34.72,32.89,64589.0,33.25,33.554808280700655
200,2019-10-31,33.25,33.88,32.5,43053.0,33.5,33.13080632158609
201,2019-11-01,33.23,33.88,32.88,37454.0,33.66,33.41293258198735
202,2019-11-04,33.8,34.4,33.13,48256.0,33.24,33.7178754292498
203,2019-11-05,33.15,33.96,32.96,59720.0,33.21,33.58089796711502
204,2019-11-06,33.43,33.7,32.66,34360.0,32.94,33.02361338073986
205,2019-11-07,33.2,33.96,33.0,48513.0,33.3,33.57992650662442
206,2019-11-08,33.55,34.65,33.21,72772.0,33.49,34.09337098206737
207,2019-11-11,33.2,33.3,30.98,67297.0,32.64,31.634317873740255
208,2019-11-12,32.71,33.15,31.33,61735.0,31.89,32.00487448290553
