,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,54.01,54.01,50.09,128648.0,52.5,49.1
1,2019-01-03,50.43,52.28,48.18,122305.0,50.05,49.1
2,2019-01-04,51.11,55.06,51.11,120906.0,55.06,49.1
3,2019-01-07,57.0,57.4,54.05,131486.0,54.21,49.1
4,2019-01-08,55.64,56.88,54.3,107845.0,54.79,49.1
5,2019-01-09,54.21,56.51,53.68,96952.0,55.31,49.1
6,2019-01-10,54.69,56.55,54.55,84470.0,55.38,49.1
7,2019-01-11,55.9,60.39,55.11,126612.0,58.0,49.1
8,2019-01-14,57.51,57.93,52.38,110939.0,52.6,49.1
9,2019-01-15,54.43,57.75,54.18,108144.0,56.7,49.1
10,2019-01-16,56.25,58.18,55.51,83618.0,56.69,49.1
11,2019-01-17,56.28,57.3,55.1,60443.0,55.78,49.1
12,2019-01-18,55.54,58.15,55.52,82849.0,56.51,49.1
13,2019-01-21,56.0,56.0,54.01,70185.0,55.4,49.1
14,2019-01-22,55.0,57.12,54.7,67038.0,55.6,49.1
15,2019-01-23,54.8,55.6,53.18,61070.0,55.14,49.1
16,2019-01-24,54.73,54.98,53.17,53012.0,53.53,49.1
17,2019-01-25,53.59,54.5,52.75,49164.0,52.84,49.1
18,2019-01-28,53.25,54.2,52.78,42486.0,53.98,49.1
19,2019-01-29,53.64,53.98,51.0,39065.0,52.62,49.1
20,2019-01-30,53.27,55.2,53.16,58687.0,54.06,49.1
21,2019-01-31,53.0,53.6,51.64,44689.0,51.99,49.1
22,2019-02-01,52.0,53.3,52.0,31461.0,52.7,49.1
23,2019-02-11,53.1,55.75,52.52,59245.0,55.25,49.1
24,2019-02-12,54.95,56.3,54.35,58350.0,55.78,49.1
25,2019-02-13,55.38,56.0,54.82,47983.0,55.59,49.1
26,2019-02-14,55.48,57.94,55.33,58038.0,55.84,49.1
27,2019-02-15,55.79,56.69,55.07,43094.0,55.22,49.1
28,2019-02-18,55.24,56.63,54.52,53329.0,56.6,49.1
29,2019-02-19,56.87,58.85,56.35,69951.0,56.68,49.1
30,2019-02-20,56.68,56.95,53.94,57557.0,55.05,49.1
31,2019-02-21,54.57,54.97,53.68,52521.0,54.1,49.1
32,2019-02-22,53.61,54.19,53.5,40671.0,54.0,49.1
33,2019-02-25,54.35,56.3,54.1,66511.0,56.21,49.1
34,2019-02-26,55.88,57.36,55.02,71178.0,55.5,49.1
35,2019-02-27,55.05,56.77,54.5,65480.0,56.6,49.1
36,2019-02-28,56.97,57.1,55.68,42614.0,56.0,49.1
37,2019-03-01,56.1,57.11,55.2,45487.0,56.34,49.1
38,2019-03-04,56.68,59.5,55.87,89335.0,58.68,49.1
39,2019-03-05,57.99,58.8,57.6,54083.0,58.4,49.1
