,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,21.46,21.9,21.2,169585.0,21.8,21.58972957006559
1,2019-01-03,22.29,22.85,22.16,225423.0,22.37,22.603985473755273
2,2019-01-04,22.0,23.54,21.92,250598.0,23.5,23.21166411359008
3,2019-01-07,23.65,24.34,23.33,252762.0,24.24,23.929027484878898
4,2019-01-08,24.05,24.38,23.85,142351.0,24.05,24.121386237339806
5,2019-01-09,24.19,24.85,24.08,236261.0,24.1,24.59642454077488
6,2019-01-10,24.2,24.95,24.13,395828.0,24.64,24.678794049223914
7,2019-01-11,24.54,24.94,23.6,185648.0,24.13,24.124224687033934
8,2019-01-14,24.13,24.53,24.02,108533.0,24.25,24.33588643072959
9,2019-01-15,24.25,25.2,24.2,187941.0,24.8,24.96689614460279
10,2019-01-16,24.89,25.65,24.58,188329.0,24.64,25.247521709359987
11,2019-01-17,24.39,24.78,24.2,116335.0,24.23,24.52612244724259
12,2019-01-18,24.26,24.8,24.2,109617.0,24.8,24.62508431535971
13,2019-01-21,24.8,25.26,24.35,206789.0,24.88,24.78703421871036
14,2019-01-22,24.98,25.28,24.62,99905.0,24.8,24.914449742602496
15,2019-01-23,24.69,24.91,24.35,60540.0,24.53,24.578417777925395
16,2019-01-24,24.57,25.82,24.47,342453.0,25.54,25.479324013098296
17,2019-01-25,25.2,25.98,25.2,148332.0,25.29,25.80797053909525
18,2019-01-28,25.5,26.12,25.25,150867.0,25.8,25.78330230687889
19,2019-01-29,25.8,26.08,25.01,121826.0,25.8,25.396245939786052
20,2019-01-30,25.78,26.28,25.46,121150.0,25.46,25.912021701015416
21,2019-01-31,25.3,25.3,23.85,230578.0,24.09,24.147246164548108
22,2019-02-01,24.35,24.82,23.9,154247.0,24.82,24.359659844754884
23,2019-02-11,24.8,26.86,24.71,252793.0,26.82,26.45159276303718
24,2019-02-12,26.7,26.77,26.2,207553.0,26.45,26.29800923787234
25,2019-02-13,26.5,27.24,26.3,244793.0,26.8,26.900147721189068
26,2019-02-14,26.74,27.5,26.47,174445.0,27.07,27.12193366050725
27,2019-02-15,26.88,27.28,26.29,208029.0,26.32,26.703385503334932
28,2019-02-18,26.57,27.5,26.5,215053.0,27.33,27.238825952982328
29,2019-02-19,27.68,28.42,26.92,263994.0,27.3,27.664355916647903
30,2019-02-20,27.24,27.65,26.8,169975.0,27.5,27.188209398909773
31,2019-02-21,27.4,28.32,26.87,236495.0,26.9,27.71774790345279
32,2019-02-22,26.85,28.78,26.68,305651.0,28.5,28.308082991979262
33,2019-02-25,29.58,31.35,28.8,551950.0,31.35,30.386685273232597
34,2019-02-26,31.34,33.9,30.4,470438.0,31.8,32.73961540380179
35,2019-02-27,31.61,33.3,30.02,370382.0,30.81,31.790647630312414
36,2019-02-28,30.61,30.99,29.94,184033.0,30.47,30.347418772936305
37,2019-03-01,30.62,31.06,29.8,238385.0,31.06,30.289197665693298
38,2019-03-04,32.0,33.16,30.8,448750.0,31.3,31.976073371174884
39,2019-03-05,31.0,33.4,30.49,442726.0,33.22,32.57807821211361
40,2019-03-06,34.08,35.2,32.73,462937.0,34.02,33.89990424163943
41,2019-03-07,34.0,37.42,33.4,538006.0,37.42,36.37978374484213
42,2019-03-08,35.34,40.38,35.31,760859.0,36.96,39.508763494748294
43,2019-03-11,39.08,39.57,34.34,509173.0,36.8,35.85110193399356
44,2019-03-12,37.04,38.45,36.19,478739.0,37.8,37.463059481652294
45,2019-03-13,37.4,37.7,34.09,500016.0,34.29,35.050354012113885
46,2019-03-14,34.3,34.54,32.2,371375.0,32.78,32.817799915991415
47,2019-03-15,33.25,34.28,32.4,285311.0,33.34,33.39703889188996
48,2019-03-18,34.12,34.88,33.88,297350.0,34.79,34.46488510867172
49,2019-03-19,34.85,35.67,33.7,301128.0,34.9,34.583433311593765
50,2019-03-20,34.48,34.84,33.33,210461.0,34.11,33.829094398049904
51,2019-03-21,34.2,35.5,33.97,302437.0,34.84,35.02776752089828
