,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,4.29,4.3,4.18,95045.0,4.24,4.211024583627291
1,2019-01-03,4.21,4.5,4.21,209081.0,4.37,4.423441284659403
2,2019-01-04,4.33,4.81,4.31,770276.0,4.81,4.671127077297525
3,2019-01-07,4.95,4.95,4.74,701296.0,4.77,4.78866403215963
4,2019-01-08,4.74,5.03,4.65,653383.0,4.94,4.884310229660543
5,2019-01-09,4.87,5.03,4.85,591137.0,4.85,4.9778628113282135
6,2019-01-10,4.81,4.84,4.66,340858.0,4.7,4.7141055289819365
7,2019-01-11,4.69,4.76,4.66,233990.0,4.71,4.720325664810929
8,2019-01-14,4.74,4.76,4.58,251601.0,4.63,4.627546289935736
9,2019-01-15,4.6,4.77,4.59,368297.0,4.71,4.72068651057027
10,2019-01-16,4.71,4.72,4.62,207259.0,4.63,4.647561476509845
11,2019-01-17,4.63,4.71,4.6,165028.0,4.62,4.666555679914374
12,2019-01-18,4.61,4.66,4.59,158935.0,4.64,4.633425755586462
13,2019-01-21,4.66,4.68,4.61,125873.0,4.64,4.636538423316196
14,2019-01-22,4.64,4.66,4.6,109897.0,4.61,4.624608294626557
15,2019-01-23,4.61,4.63,4.55,96864.0,4.58,4.578022172865043
16,2019-01-24,4.6,4.71,4.57,203352.0,4.65,4.658694305110775
17,2019-01-25,4.63,4.67,4.59,139295.0,4.59,4.629387978973352
18,2019-01-28,4.66,4.7,4.57,139142.0,4.58,4.618005324506038
19,2019-01-29,4.56,4.56,4.22,219828.0,4.35,4.285065214354145
20,2019-01-30,4.35,4.36,4.26,85521.0,4.27,4.287101414365586
21,2019-01-31,4.16,4.33,4.15,134162.0,4.32,4.278695027815011
22,2019-02-01,4.36,4.45,4.35,124035.0,4.44,4.4206743235889165
23,2019-02-11,4.48,4.5,4.42,109881.0,4.49,4.448810200045068
24,2019-02-12,4.5,4.55,4.47,112710.0,4.51,4.514884300168841
25,2019-02-13,4.52,4.74,4.48,297415.0,4.68,4.65071000922532
26,2019-02-14,4.66,4.7,4.61,173872.0,4.67,4.6515857532100995
27,2019-02-15,4.55,4.67,4.49,271985.0,4.56,4.592435529746389
28,2019-02-18,4.54,4.84,4.54,432555.0,4.76,4.762858346500423
29,2019-02-19,4.77,4.94,4.72,452859.0,4.76,4.858358322210447
30,2019-02-20,4.74,4.86,4.73,266552.0,4.78,4.822759952698872
31,2019-02-21,4.75,4.98,4.72,541687.0,4.8,4.899163560471006
32,2019-02-22,4.83,5.28,4.77,1083885.0,5.28,5.119822213350734
33,2019-02-25,5.52,5.81,5.34,1271647.0,5.81,5.596996131094319
34,2019-02-26,6.09,6.19,5.74,1440816.0,5.78,5.891771039283723
35,2019-02-27,5.7,6.1,5.68,1115150.0,5.93,5.98392088624504
36,2019-02-28,5.84,5.87,5.34,628082.0,5.62,5.455659122975904
37,2019-03-01,5.67,5.89,5.59,674564.0,5.76,5.768984279612903
38,2019-03-04,5.79,6.27,5.63,1092127.0,5.88,6.01461889905361
39,2019-03-05,5.74,5.93,5.7,592763.0,5.93,5.8489410198762055
40,2019-03-06,5.89,6.52,5.87,1581998.0,6.52,6.3447062658839055
41,2019-03-07,6.55,7.17,6.35,1749005.0,6.92,6.848992401741329
42,2019-03-08,6.4,6.7,6.23,1199880.0,6.23,6.487307035192709
43,2019-03-11,6.06,6.38,6.04,746544.0,6.33,6.279195450926223
44,2019-03-12,6.39,6.54,6.19,846674.0,6.35,6.339860431712227
45,2019-03-13,6.31,6.35,6.05,621420.0,6.11,6.128601413874126
46,2019-03-14,6.02,6.18,5.73,484920.0,5.87,5.898299263767238
47,2019-03-15,5.94,6.07,5.85,384408.0,5.95,5.9605957493057105
48,2019-03-18,5.95,6.12,5.82,384245.0,6.12,5.966037398723079
49,2019-03-19,6.15,6.19,6.05,350885.0,6.07,6.096767928193713
50,2019-03-20,6.05,6.42,6.02,803251.0,6.39,6.2975480446132375
51,2019-03-21,6.33,6.64,6.21,906902.0,6.38,6.461078040052305
52,2019-03-22,6.34,6.42,6.12,471438.0,6.25,6.217444144621426
53,2019-03-25,6.08,6.21,5.99,412606.0,6.0,6.1004540649214665
54,2019-03-26,6.03,6.09,5.86,322166.0,5.88,5.933308759202037
55,2019-03-27,5.93,5.99,5.85,247522.0,5.95,5.9067446337542515
