,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,78.15,78.15,72.28,20484.0,72.95,73.56176546419086
1,2019-01-03,72.95,73.31,70.86,10620.0,72.42,71.62505087064166
2,2019-01-04,71.98,73.43,70.7,12268.0,72.5,72.15747527769068
3,2019-01-07,73.33,74.3,72.57,13741.0,73.95,73.49386904759858
4,2019-01-08,73.6,75.3,73.03,13343.0,74.6,74.50256509138725
5,2019-01-09,74.73,76.18,74.38,14761.0,74.54,75.57992771715514
6,2019-01-10,74.2,75.75,74.0,10137.0,74.4,75.27434471130043
7,2019-01-11,74.92,75.07,74.0,9105.0,74.4,74.30679671294618
8,2019-01-14,74.52,74.74,73.63,6961.0,74.03,74.00122076906287
9,2019-01-15,74.03,74.81,73.35,7153.0,74.4,74.1296751264143
10,2019-01-16,74.5,76.04,74.2,7983.0,75.8,75.49921768585793
11,2019-01-17,75.6,75.6,73.08,11782.0,73.15,73.62755405690557
12,2019-01-18,73.14,74.59,73.02,13847.0,73.31,74.18247392209662
13,2019-01-21,73.56,74.33,73.39,10676.0,74.13,74.02454813182821
14,2019-01-22,73.9,74.85,73.6,8183.0,74.66,74.42272536752047
15,2019-01-23,74.6,74.92,73.51,4849.0,74.1,74.02105935203552
16,2019-01-24,74.1,75.8,73.53,13108.0,74.5,74.9998377606899
17,2019-01-25,74.67,75.94,74.6,11427.0,74.97,75.60474603810503
18,2019-01-28,75.2,76.1,74.21,8661.0,75.13,75.14409924090567
19,2019-01-29,74.86,74.86,73.21,7421.0,74.3,73.57870701162207
20,2019-01-30,72.94,74.27,71.71,8812.0,72.1,73.0686472398099
21,2019-01-31,72.88,73.82,72.2,6398.0,72.35,73.12308413173537
22,2019-02-01,74.8,74.8,72.54,7182.0,73.31,73.05630295150021
23,2019-02-11,73.7,75.5,73.69,16012.0,74.85,75.09503082760433
24,2019-02-12,74.52,75.2,74.52,13001.0,75.07,75.02060411832191
25,2019-02-13,76.5,82.58,76.5,51738.0,82.58,81.17324518472459
26,2019-02-14,82.69,86.25,82.69,38244.0,83.4,85.33491716145912
27,2019-02-15,84.55,86.8,81.8,29917.0,82.3,84.06581028568593
28,2019-02-18,82.92,85.4,82.92,25730.0,84.85,84.75083523206209
29,2019-02-19,85.5,85.6,83.1,24245.0,83.75,83.55493598565172
30,2019-02-20,83.66,85.17,82.01,23566.0,85.0,83.45149652675396
31,2019-02-21,85.3,87.5,84.53,29518.0,85.36,86.27787987200377
32,2019-02-22,84.7,87.01,83.36,21333.0,86.52,85.38213446152176
33,2019-02-25,88.0,92.68,88.0,32420.0,91.73,91.54528098694016
34,2019-02-26,91.72,92.5,88.5,25340.0,88.91,89.64907437719512
35,2019-02-27,88.8,89.72,84.39,39354.0,85.7,85.88601689349157
36,2019-02-28,85.05,86.39,85.05,16583.0,85.45,85.98482746462192
37,2019-03-01,85.98,86.83,85.4,14122.0,86.31,86.0804106410044
38,2019-03-04,88.0,91.45,88.0,39550.0,88.9,90.50614090037891
39,2019-03-05,88.9,94.7,88.53,28586.0,93.95,93.08860329770881
40,2019-03-06,93.91,95.28,92.59,24005.0,93.69,93.75469682570058
41,2019-03-07,93.69,93.98,90.78,13355.0,92.4,91.50440154391167
42,2019-03-08,90.91,99.0,89.0,29153.0,95.2,95.77160552365582
43,2019-03-11,96.0,101.9,96.0,36841.0,101.31,100.45095798684481
44,2019-03-12,101.05,101.88,97.7,26019.0,99.76,98.84294101099196
45,2019-03-13,99.65,101.99,96.21,23578.0,96.51,98.6276221520997
46,2019-03-14,97.0,97.4,94.59,19368.0,95.12,95.22595209412316
47,2019-03-15,95.1,100.6,95.1,21060.0,98.63,99.31675717209703
48,2019-03-18,98.72,102.0,97.13,18728.0,101.2,99.90366005493837
49,2019-03-19,103.0,106.5,100.53,17943.0,104.25,103.66322519021381
50,2019-03-20,105.48,106.0,99.03,21809.0,100.68,100.6489895946578
51,2019-03-21,100.6,104.32,100.38,12500.0,103.55,103.20248649538686
52,2019-03-22,101.7,104.0,100.23,11553.0,102.04,102.19189745979013
53,2019-03-25,101.16,103.93,100.05,13983.0,100.05,102.29969551700408
54,2019-03-26,102.16,106.6,102.0,23066.0,103.0,105.32535881319508
55,2019-03-27,105.31,106.66,100.38,17614.0,102.5,102.33485112684143
56,2019-03-28,101.11,104.49,99.9,12980.0,100.48,102.6758341594149
57,2019-03-29,102.01,104.35,99.81,14780.0,103.8,101.95930224921943
58,2019-04-01,105.0,109.27,105.0,21939.0,108.62,108.13214153735613
59,2019-04-02,108.02,109.53,106.0,12081.0,106.38,107.39727418430336
60,2019-04-03,106.46,106.46,103.91,13705.0,104.93,104.20875393416249
61,2019-04-04,105.3,107.23,104.97,13704.0,106.5,106.31805438069968
62,2019-04-08,106.71,106.74,99.76,38309.0,101.61,101.00189701523372
63,2019-04-09,100.0,101.38,98.52,22835.0,99.45,99.6888421875548
64,2019-04-10,99.6,100.95,98.0,15100.0,99.58,99.21756795915402
65,2019-04-11,100.5,100.7,99.0,12278.0,100.32,99.2655610115355
66,2019-04-12,100.9,107.58,100.55,27382.0,106.94,105.73093319637286
67,2019-04-15,117.63,117.63,117.63,20931.0,117.63,117.1915923464361
68,2019-04-16,122.77,128.79,118.15,95249.0,124.8,123.27844412280402
69,2019-04-17,123.0,131.31,122.63,61579.0,127.55,128.78396517566233
70,2019-04-18,127.9,136.36,127.61,48889.0,133.0,133.89561217459374
71,2019-04-19,133.0,133.0,128.75,31719.0,131.8,129.147777655871
72,2019-04-22,132.19,137.0,130.22,31786.0,133.5,133.9936231262708
73,2019-04-23,131.3,133.38,126.71,46348.0,127.3,128.81747243237368
74,2019-04-24,129.8,131.88,126.12,40645.0,128.8,128.05227296628192
75,2019-04-25,130.0,130.74,126.0,36179.0,126.5,126.94038561740221
76,2019-04-26,125.95,129.8,124.9,30098.0,127.09,127.73100626931706
