,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,4.09,4.09,4.02,240053.0,4.04,4.02870713825384
1,2019-01-03,4.05,4.2,4.05,455746.0,4.13,4.158586497079991
2,2019-01-04,4.09,4.52,4.07,861199.0,4.42,4.407575366868897
3,2019-01-07,4.4,4.45,4.33,532738.0,4.38,4.37265653813883
4,2019-01-08,4.37,4.46,4.32,431249.0,4.4,4.393886036338379
5,2019-01-09,4.39,4.48,4.39,433780.0,4.4,4.4498549002885825
6,2019-01-10,4.4,4.42,4.31,292558.0,4.33,4.340574923548088
7,2019-01-11,4.33,4.39,4.31,222558.0,4.36,4.356651265039949
8,2019-01-14,4.36,4.39,4.3,201702.0,4.32,4.3333350735107095
9,2019-01-15,4.31,4.43,4.31,370971.0,4.41,4.3968649149116885
10,2019-01-16,4.42,4.42,4.37,192358.0,4.38,4.375737542818523
11,2019-01-17,4.38,4.39,4.32,213625.0,4.32,4.336162819114987
12,2019-01-18,4.32,4.38,4.32,179193.0,4.38,4.362382491115245
13,2019-01-21,4.38,4.4,4.34,259866.0,4.38,4.357522402920646
14,2019-01-22,4.36,4.4,4.32,224499.0,4.34,4.355437007070272
15,2019-01-23,4.32,4.35,4.3,124634.0,4.32,4.324423223237131
16,2019-01-24,4.33,4.41,4.32,272027.0,4.38,4.379144040712399
17,2019-01-25,4.37,4.41,4.36,252788.0,4.38,4.386163810164721
18,2019-01-28,4.42,4.46,4.38,254088.0,4.39,4.4147051482262984
19,2019-01-29,4.38,4.41,4.31,238858.0,4.39,4.34503076285813
20,2019-01-30,4.37,4.4,4.34,128702.0,4.35,4.367269173321721
21,2019-01-31,4.37,4.44,4.36,288796.0,4.42,4.410318231681223
22,2019-02-01,4.46,4.52,4.45,357858.0,4.5,4.4900074674843005
23,2019-02-11,4.49,4.57,4.47,334849.0,4.57,4.530505520461911
24,2019-02-12,4.54,4.6,4.52,393136.0,4.54,4.561967694494575
25,2019-02-13,4.54,4.69,4.5,720285.0,4.65,4.613100147825424
26,2019-02-14,4.65,4.84,4.64,898485.0,4.76,4.773147977062515
27,2019-02-15,4.74,4.75,4.63,663777.0,4.63,4.6471586189527425
28,2019-02-18,4.66,4.89,4.66,817653.0,4.86,4.826663959324536
29,2019-02-19,4.87,4.99,4.8,920481.0,4.85,4.89100587307848
30,2019-02-20,4.82,4.91,4.8,492295.0,4.86,4.865079450451955
31,2019-02-21,4.84,5.08,4.83,1042304.0,4.9,5.0014010479168025
32,2019-02-22,4.96,5.39,4.88,2195983.0,5.39,5.1951064391609485
33,2019-02-25,5.61,5.93,5.61,3974855.0,5.93,5.755822548512395
34,2019-02-26,5.95,6.2,5.71,3945785.0,5.73,5.866177240011923
35,2019-02-27,5.65,5.92,5.56,2174469.0,5.73,5.746045288449812
36,2019-02-28,5.7,5.7,5.45,1353722.0,5.5,5.479415424152287
37,2019-03-01,5.55,5.71,5.49,1526093.0,5.64,5.595075699237384
38,2019-03-04,5.69,5.95,5.55,2670704.0,5.66,5.726056630157827
39,2019-03-05,5.6,5.66,5.55,1539043.0,5.64,5.567717302991743
40,2019-03-06,5.64,6.0,5.63,3106592.0,5.91,5.839948478880078
41,2019-03-07,5.95,6.4,5.83,5843103.0,6.15,6.061083310922108
42,2019-03-08,5.85,5.94,5.54,4101260.0,5.54,5.575634882476051
43,2019-03-11,5.52,5.74,5.46,2017648.0,5.66,5.599997384896745
44,2019-03-12,5.69,5.85,5.64,2146539.0,5.7,5.723104025365753
45,2019-03-13,5.69,5.79,5.56,1777799.0,5.62,5.626621849916437
