,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,7.92,8.03,7.75,104152.0,7.86,7.88227329650674
1,2019-01-03,7.75,7.79,7.46,128365.0,7.57,7.567545875044824
2,2019-01-04,7.48,7.72,7.4,95175.0,7.69,7.611585774537556
3,2019-01-07,7.69,7.87,7.52,112502.0,7.74,7.707656953327662
4,2019-01-08,7.72,7.76,7.64,60152.0,7.71,7.692070394669596
5,2019-01-09,7.7,7.75,7.55,76030.0,7.65,7.628085327287387
6,2019-01-10,7.61,7.7,7.48,80792.0,7.53,7.584844557492422
7,2019-01-11,7.53,7.58,7.35,93475.0,7.39,7.436081914036139
8,2019-01-14,7.42,7.48,7.22,104207.0,7.27,7.319286013841121
9,2019-01-15,7.3,7.38,7.2,107502.0,7.33,7.290256174785933
10,2019-01-16,7.33,7.55,7.32,117414.0,7.53,7.499226408287216
11,2019-01-17,7.52,7.7,7.42,107374.0,7.58,7.589746318113016
12,2019-01-18,7.58,7.67,7.53,68945.0,7.65,7.614370060494297
13,2019-01-21,7.65,7.82,7.62,83136.0,7.82,7.763515063738638
14,2019-01-22,7.83,7.83,7.68,79159.0,7.74,7.71891030277398
15,2019-01-23,7.76,7.88,7.71,45504.0,7.85,7.8172720544784475
16,2019-01-24,7.86,8.13,7.83,76232.0,8.07,8.052656288921382
17,2019-01-25,8.07,8.15,8.01,73658.0,8.14,8.090027546084979
18,2019-01-28,8.15,8.17,7.86,78131.0,7.9,7.949966919497616
19,2019-01-29,7.98,8.07,7.8,78600.0,7.95,7.917786652623906
20,2019-01-30,7.83,8.07,7.65,70132.0,7.7,7.885776813024198
21,2019-01-31,7.76,8.13,7.68,117701.0,7.8,7.996022336649718
22,2019-02-01,7.82,8.03,7.81,61426.0,7.86,7.9794347058361454
23,2019-02-11,7.91,8.31,7.91,126163.0,8.26,8.230589634516537
24,2019-02-12,8.24,8.24,8.03,117339.0,8.09,8.08637732309192
25,2019-02-13,8.03,8.12,7.98,142747.0,8.09,8.06876745699034
26,2019-02-14,8.04,8.13,7.98,82043.0,8.04,8.068296264508987
27,2019-02-15,8.05,8.15,8.02,70571.0,8.06,8.10822285071383
28,2019-02-18,8.06,8.33,8.03,142422.0,8.33,8.256243739920967
29,2019-02-19,8.3,8.33,8.07,99684.0,8.16,8.154312875898018
30,2019-02-20,8.16,8.19,8.02,70110.0,8.1,8.080298474161877
31,2019-02-21,8.1,8.14,7.91,99899.0,7.95,7.991963130453792
32,2019-02-22,7.94,7.99,7.85,135127.0,7.98,7.916513975159408
33,2019-02-25,8.02,8.29,7.97,241857.0,8.21,8.205997692732815
34,2019-02-26,8.21,8.48,8.17,234836.0,8.33,8.40350658912916
35,2019-02-27,8.34,8.75,8.28,253847.0,8.52,8.630380410924356
36,2019-02-28,8.58,8.61,8.27,143145.0,8.3,8.376771249838102
37,2019-03-01,8.37,8.39,8.19,143134.0,8.33,8.256247825429075
38,2019-03-04,8.32,8.59,8.32,207283.0,8.43,8.542430269828536
39,2019-03-05,8.43,8.5,8.36,129508.0,8.5,8.437958553573605
40,2019-03-06,8.56,8.6,8.38,154786.0,8.56,8.462972586854402
41,2019-03-07,8.57,8.6,8.36,164434.0,8.48,8.442991800861824
