,Date,open,high,low,volume,RealPrice,PredictPrice
0,2019-01-02,56.04,56.18,54.94,825542.0,55.18,55.24302880007352
1,2019-01-03,55.15,56.33,55.06,692711.0,55.68,55.97762028300008
2,2019-01-04,55.28,57.0,55.23,1129855.0,56.59,56.58801645680096
3,2019-01-07,57.09,57.17,55.9,765930.0,56.3,56.17368655572235
4,2019-01-08,56.05,56.09,55.2,559920.0,55.8,55.35673038919605
5,2019-01-09,56.2,57.6,55.96,819146.0,56.95,57.09673095281907
6,2019-01-10,56.87,57.82,56.55,673282.0,57.5,57.330786431863665
7,2019-01-11,58.0,58.29,57.5,457569.0,58.07,57.77410756935776
8,2019-01-14,57.74,57.95,56.9,475326.0,57.12,57.19272623792116
9,2019-01-15,57.26,58.69,57.06,586264.0,58.59,58.209333509366395
10,2019-01-16,58.42,58.96,58.01,404111.0,58.74,58.46883875852173
11,2019-01-17,59.05,59.8,58.56,535050.0,58.73,59.212871406276484
12,2019-01-18,59.23,60.02,58.69,561756.0,59.92,59.38840049663259
13,2019-01-21,59.93,61.11,59.85,559842.0,60.79,60.757133143807806
14,2019-01-22,60.6,60.64,59.74,419507.0,60.07,59.89156844634449
15,2019-01-23,59.82,60.4,59.45,374932.0,59.49,59.92983820776665
16,2019-01-24,59.61,60.52,59.22,449406.0,60.43,59.97991748436208
17,2019-01-25,60.5,61.78,60.43,672459.0,61.29,61.417270906827156
18,2019-01-28,61.8,62.41,61.2,581648.0,61.52,61.75957906922372
19,2019-01-29,61.38,61.9,60.98,395192.0,61.65,61.41497986158881
20,2019-01-30,60.88,61.86,60.78,310003.0,61.25,61.52346310513675
21,2019-01-31,61.8,63.19,61.55,692265.0,62.98,62.67162283853705
22,2019-02-01,63.5,63.78,62.85,437924.0,63.21,63.144362520407306
23,2019-02-11,62.88,64.51,62.88,541815.0,64.39,64.13683044953767
24,2019-02-12,64.4,64.42,63.69,385193.0,64.27,63.781419172173294
25,2019-02-13,64.66,65.4,64.03,578658.0,65.02,64.70065205894379
26,2019-02-14,64.88,65.4,64.78,396202.0,65.1,65.13468243328474
27,2019-02-15,64.8,65.01,63.22,534011.0,63.25,63.68605031095542
28,2019-02-18,63.9,65.42,63.78,721361.0,65.29,64.97413857601163
29,2019-02-19,65.58,67.27,65.28,785951.0,65.68,66.65793852842647
30,2019-02-20,66.3,66.38,65.19,393508.0,65.88,65.42799658870132
31,2019-02-21,65.8,66.68,65.09,543694.0,65.39,65.89513638320453
32,2019-02-22,65.36,67.07,64.8,762218.0,67.02,66.25963003959285
33,2019-02-25,68.22,73.0,68.14,2222382.0,73.0,72.03395663533578
34,2019-02-26,71.71,72.6,69.92,1555638.0,70.01,70.99620325000772
35,2019-02-27,70.3,71.43,68.99,1017663.0,69.98,70.14688979690433
36,2019-02-28,69.98,70.95,69.41,598889.0,70.01,70.24865864434624
37,2019-03-01,70.69,72.6,70.25,920751.0,72.39,71.83813400632368
38,2019-03-04,73.0,75.1,72.21,1263275.0,72.58,74.04076772731221
39,2019-03-05,72.48,72.74,71.57,659680.0,72.07,71.89890722976574
40,2019-03-06,72.39,72.48,71.11,784653.0,72.16,71.39018127118253
41,2019-03-07,72.15,72.15,70.0,1013473.0,70.29,70.42313099559811
42,2019-03-08,68.66,70.2,68.25,913256.0,68.7,69.52604740658249
43,2019-03-11,68.8,69.69,68.22,751857.0,68.79,68.99693376753464
44,2019-03-12,69.6,70.92,68.96,969219.0,69.25,70.10900047360624
45,2019-03-13,71.38,72.1,70.27,1405464.0,71.54,71.03543128747755
46,2019-03-14,71.77,73.2,71.7,1055970.0,72.8,72.79532132439364
47,2019-03-15,73.1,75.5,73.08,1255246.0,73.85,74.96832894441813
48,2019-03-18,74.43,75.34,73.45,1156392.0,75.0,74.33551036643338
49,2019-03-19,75.73,76.85,74.96,1012096.0,75.35,75.96539469583021
50,2019-03-20,75.06,77.48,74.75,1078439.0,76.55,76.723567522668
51,2019-03-21,77.0,77.25,75.6,846258.0,75.8,76.03605047487228
52,2019-03-22,75.76,76.26,74.06,772004.0,74.72,74.78051856174984
53,2019-03-25,73.41,73.99,72.18,991052.0,72.29,72.85437614346488
54,2019-03-26,72.99,73.23,72.15,634474.0,72.69,72.44394253509816
55,2019-03-27,73.2,74.63,72.7,759817.0,74.22,73.89928035659615
56,2019-03-28,73.4,73.94,72.88,484208.0,73.4,73.34269129718025
57,2019-03-29,74.1,77.1,74.1,1429355.0,77.1,76.48144414616871
58,2019-04-01,78.0,79.23,77.5,1168113.0,78.6,78.52650756692746
59,2019-04-02,78.54,79.0,78.05,771175.0,78.96,78.43136814415482
60,2019-04-03,78.48,80.15,78.37,760219.0,79.86,79.66339473929263
61,2019-04-04,80.08,80.96,79.25,795626.0,80.2,80.06311324894851
62,2019-04-08,80.7,82.25,80.02,916122.0,80.59,81.3525169622536
63,2019-04-09,80.4,82.0,80.37,601737.0,81.1,81.58169828195444
64,2019-04-10,80.8,82.11,79.66,783620.0,82.03,80.90689557983286
65,2019-04-11,82.65,83.62,80.16,756628.0,80.71,81.45735237940104
66,2019-04-12,80.35,81.16,79.9,526779.0,80.44,80.55896228253191
67,2019-04-15,82.23,83.88,81.6,989953.0,81.66,83.0010467408111
68,2019-04-16,81.22,85.13,80.9,1036222.0,85.01,84.1057227443739
69,2019-04-17,84.92,85.35,83.8,631915.0,84.48,84.30280927395567
70,2019-04-18,84.69,85.02,83.88,397287.0,84.3,84.22203790780756
71,2019-04-19,85.27,87.0,84.2,789131.0,87.0,85.77178321834343
72,2019-04-22,87.22,88.09,84.5,932115.0,84.96,85.764733406408
73,2019-04-23,84.75,87.38,84.5,678116.0,86.06,86.61671867376863
74,2019-04-24,86.08,86.88,83.55,812851.0,85.03,84.71061161380496
75,2019-04-25,84.35,84.99,83.15,655769.0,83.4,83.84842338607433
76,2019-04-26,83.0,84.43,82.8,648959.0,83.11,83.90863635248853
77,2019-04-29,83.88,87.13,83.3,946576.0,86.43,86.01692666950798
78,2019-04-30,86.5,87.48,84.53,917902.0,86.1,85.70049429455737
79,2019-05-06,82.8,83.6,79.66,1808609.0,81.2,80.98081416534215
80,2019-05-07,81.78,82.28,79.89,974951.0,81.17,80.64890720090446
81,2019-05-08,78.73,80.55,78.38,868375.0,78.78,79.8579078588476
82,2019-05-09,78.26,78.26,76.11,1125721.0,76.66,76.52376579070578
83,2019-05-10,77.95,81.87,77.3,1392098.0,81.38,80.60253036054796
84,2019-05-13,79.25,80.18,78.5,842350.0,78.65,79.3362390043161
85,2019-05-14,77.96,79.4,77.85,782781.0,78.3,78.95294507836266
86,2019-05-15,78.95,81.37,78.9,803300.0,80.54,80.80177870076251
87,2019-05-16,80.82,81.53,80.0,630831.0,80.97,80.66751849776158
88,2019-05-17,81.06,81.2,78.98,685802.0,79.1,79.48701493329932
89,2019-05-20,78.5,79.28,77.19,745003.0,77.87,78.041861802422
90,2019-05-21,78.05,79.25,77.68,630197.0,78.2,78.64745146156956
91,2019-05-22,78.22,78.5,77.2,516731.0,77.64,77.56339954492962
92,2019-05-23,76.5,76.83,75.05,645670.0,75.44,75.56524775936651
93,2019-05-24,75.9,77.27,75.8,512353.0,76.5,76.84467082642358
94,2019-05-27,76.25,77.66,75.35,589731.0,77.18,76.62693562377753
95,2019-05-28,77.44,78.77,77.21,893839.0,78.19,78.25249178282115
96,2019-05-29,77.5,80.98,77.18,968273.0,79.78,80.03369559142568
97,2019-05-30,79.4,79.75,78.59,488476.0,79.09,78.95735604020808
98,2019-05-31,79.15,80.57,79.0,496669.0,79.0,80.09351408228396
99,2019-06-03,79.77,80.2,78.69,521308.0,79.25,79.19068907655229
100,2019-06-04,79.18,79.48,77.86,512121.0,77.97,78.3132400894051
101,2019-06-05,78.75,78.9,77.46,487171.0,77.5,77.78158377885107
102,2019-06-06,77.75,77.9,76.88,422522.0,77.11,77.09833904656604
103,2019-06-10,77.79,79.38,77.49,645748.0,79.1,78.76492509076958
104,2019-06-11,79.26,81.91,79.13,941317.0,81.7,81.24297973675682
105,2019-06-12,81.1,81.42,80.33,477952.0,80.52,80.65970035910597
106,2019-06-13,80.8,81.0,79.8,461455.0,80.49,80.08759649632695
107,2019-06-14,80.51,81.05,79.67,408732.0,79.75,80.2008919694347
108,2019-06-17,79.8,80.67,79.5,363881.0,79.92,80.17188743143525
109,2019-06-18,80.12,81.18,79.85,464073.0,80.97,80.672275684571
110,2019-06-19,84.01,84.57,83.5,1118715.0,83.54,83.96190881032963
111,2019-06-20,83.92,88.5,83.92,1533213.0,88.5,87.60061089666833
112,2019-06-21,87.95,88.56,87.23,858060.0,87.97,87.77877500462421
113,2019-06-24,87.9,88.54,87.22,594052.0,88.21,87.78304638487256
114,2019-06-25,88.1,88.18,85.32,1051936.0,86.63,85.9414217263147
115,2019-06-26,86.75,87.3,86.4,457630.0,86.4,86.80737077652061
116,2019-06-27,87.0,88.47,86.99,814545.0,88.05,88.07872591906515
117,2019-06-28,87.96,89.32,87.63,595534.0,88.61,88.70474808179011
118,2019-07-01,90.6,92.47,90.6,926097.0,91.84,92.0136266163967
119,2019-07-02,91.69,91.69,90.88,606496.0,91.06,90.93701581101874
120,2019-07-03,91.16,91.6,89.8,650988.0,90.66,90.36106702370074
121,2019-07-04,90.7,91.14,89.35,593667.0,89.9,89.90913255140444
122,2019-07-05,90.0,91.14,89.83,510522.0,90.85,90.67836327552092
123,2019-07-08,89.99,89.99,87.78,787765.0,88.59,88.18905644120208
124,2019-07-09,88.68,88.85,86.99,557034.0,87.53,87.41231516213188
125,2019-07-10,88.19,88.21,87.52,356164.0,87.88,87.56357596543666
126,2019-07-11,88.49,89.3,87.69,514868.0,87.98,88.42319365389417
127,2019-07-12,88.15,89.47,88.15,576717.0,88.75,89.10889706040969
128,2019-07-15,88.1,88.77,86.62,594525.0,88.08,87.40699695498533
129,2019-07-16,87.97,88.18,86.9,430869.0,86.95,87.20187324942567
130,2019-07-17,86.95,87.58,86.4,438349.0,86.99,86.9233763073969
131,2019-07-18,86.6,87.39,86.33,377816.0,86.73,86.91709953181332
132,2019-07-19,87.31,88.7,87.31,603590.0,88.35,88.32854801478155
133,2019-07-22,88.32,88.98,87.68,426227.0,87.68,88.24854352040545
134,2019-07-23,87.91,88.2,87.1,381829.0,87.5,87.40359892661779
135,2019-07-24,87.97,89.46,87.8,594578.0,88.85,88.94301851771957
136,2019-07-25,89.1,89.55,88.54,456061.0,89.41,88.9127586212235
137,2019-07-26,88.82,90.17,88.82,461534.0,90.1,89.80244145144985
138,2019-07-29,89.84,90.08,89.05,368246.0,89.45,89.30391272875038
139,2019-07-30,90.35,90.9,89.68,464799.0,89.98,90.1613975791724
140,2019-07-31,89.41,89.5,87.88,592754.0,88.09,88.19484764408608
141,2019-08-01,87.5,88.34,87.01,427596.0,87.51,87.69222733772742
142,2019-08-02,86.1,86.49,85.5,728970.0,86.03,85.8384011456671
143,2019-08-05,85.06,85.86,84.58,684847.0,84.61,85.23111464892068
144,2019-08-06,83.1,84.88,82.15,1010340.0,84.51,83.73760115124684
145,2019-08-07,84.81,84.95,83.35,532355.0,83.47,83.69612848202011
146,2019-08-08,83.99,84.55,83.4,567264.0,84.51,83.88019936869186
147,2019-08-09,85.1,85.28,84.02,449361.0,84.35,84.30402167225299
148,2019-08-12,84.46,86.77,84.46,594238.0,86.5,86.24842311532053
149,2019-08-13,85.95,86.25,84.77,515017.0,85.01,85.17761585896382
150,2019-08-14,86.38,86.57,85.01,533363.0,85.04,85.37281192474357
151,2019-08-15,83.8,86.34,83.53,702273.0,86.31,85.57840992320916
152,2019-08-16,87.0,88.3,86.35,932311.0,87.46,87.45710190117016
